#ID			RA			DEC			redshift
1237664877807927453	156.379053022856	32.8750416011726	0.206
1237665103283814519	212.20029448023	32.6627076340809	0.075
1237665129610936526	166.174498649075	34.5213845736121	0.154
1237665328779100316	186.256693507986	31.3971662878549	0.154
1237665330927435873	188.623245080549	32.8937311651775	0.088
1237665331455459378	164.677377422707	31.749932644818	0.072
1237665331457425465	169.834339404989	32.5397702584789	0.128
1237665428091240506	198.671437454927	28.7279731763973	0.14
1237665429713780966	228.606568271597	23.3640406240636	0.088
1237665440439336990	187.768427239766	28.8527082289992	0.065
1237665531723579489	241.089647258094	16.0680261269017	0.132
1237665566082269200	242.346003439112	13.9059857126104	0.094
1237666185634447638	335.222893124279	13.4444743231425	0.121
1237666301627924604	47.0779235277383	0.78722751050444	0.156
1237666407381598382	29.5673102053252	-0.522518985677306	0.08
1237667109574279383	126.096860827979	19.2120136379193	0.201
1237667209974710300	140.524908646884	21.1873085202001	0.078
1237667212115050866	124.09376450374	16.2076893767922	0.172
1237667212136284360	175.074075183034	30.1003258957312	0.138
1237667253453324693	123.099749058837	14.6539025945962	0.141
1237667254546006103	167.39217040408	29.0449619402631	0.145
1237667323250213040	167.531713431149	26.5087874200207	0.038
1237667323796127885	190.902625141293	27.8919268177324	0.083
1237667442437914759	194.548386883277	26.639849173015	0.079
1237667549268148435	157.190230258531	21.530493550234	0.118
1237667733989949671	228.095943296982	15.8487469752294	0.09
1237667734526886197	228.318284892469	16.1291969030288	0.119
1237667736133828618	220.006024102147	19.5505951755392	0.096
1237667781774934219	218.640667266663	18.2403193169697	0.102
1237667783883817113	126.290630056986	13.1132403404616	0.148
1237667783929299179	235.092819111087	15.9647294724796	0.051
1237667910069190795	216.527697154211	20.4754296581899	0.077
1237667916494012508	184.730233516709	20.8127046412802	0.066
1237668271362211975	203.816370887379	18.4324917338208	0.088
1237668298204446938	185.891665013262	20.0768179638812	0.119
1237668589722534078	183.793924635536	17.1118032246767	0.153
1237668623551103255	189.30095357229	16.8503905419742	0.216
1237668672938115205	154.680625774684	62.7895296215526	0.136
1237670964313456852	144.118206019972	14.705884688093	0.076
1237670965383266430	134.972230955415	13.1820542603569	0.031
1237671931208925416	163.705460866096	9.18449316559562	0.073
1237673807580693064	120.279028278922	17.979249476617	0.144
1237673808116122327	116.94799473286	17.0712555388254	0.1
1237674649921061067	162.605642606865	-0.336449560897028	0.096
1237657587096289353	37.0404509610825	0.799083301918103	0.025
1237666210341978625	318.199239715478	-1.04510143994479	0.06
1237662335180341316	236.849894288787	32.4829146025562	0.064
1237659327092752463	221.094231168185	55.8356244435788	0.149
1237667915957665832	186.06501619224	20.2895312844312	0.065
1237668588651282620	189.759443358889	16.3068645171496	0.074
